pophost,population,sex,beak,thorax,wing,body,month,year,months_since_start,season,w_morph,lat,long,diapause,field_date_collected,notes
K.elegans,Lake_Wales,M,5.78,2.91,8.54,11.5,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.39,3.3,8.71,11.77,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.43,3.99,9.71,13.85,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.47,3,7.91,11.06,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,8.04,3.74,9.98,13.34,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,8.07,3.58,9.8,13.5,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7,3.58,9.63,12.8,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.12,3.38,8.34,12.07,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.18,3.01,8.07,11.43,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.95,3.57,9.18,12.41,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.08,2.86,7.36,10.51,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.34,3.08,8.07,11.58,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.39,3.39,9.17,12.89,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.96,3.6,9.92,12.9,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.27,3.52,10.37,14.36,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.73,3.28,8.74,11.77,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.44,3.65,9.55,12.93,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.51,3.15,8.52,11.53,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.52,3.13,8.55,12.09,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.58,3.73,NA,NA,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.74,3.17,8.66,12.32,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.73,3.13,8.35,11.64,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.61,3.79,9.87,13.86,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.83,3.76,10.02,13.39,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.76,3.65,9.83,13.23,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.51,3.55,9.43,12.79,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.41,3.52,9.35,12.72,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.79,3.27,8.72,11.89,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.89,3.78,9.65,13.05,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.52,3.19,8.49,11.61,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.69,3.2,8.51,12.22,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.97,3.8,10.4,14.15,April,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.15,3.54,9.34,12.69,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.36,3.04,8.26,11.22,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.51,3.64,9.63,12.93,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.33,3.36,9.37,12.57,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.2,3.23,8.21,11.34,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.71,3.75,9.77,13.89,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.85,3.16,8.68,12.14,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,6.97,3.78,10.06,13.64,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.86,3.26,8.9,12.17,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,M,5.7,3.08,8.48,11.41,May,2015,23,spring,,,,,,
K.elegans,Lake_Wales,F,7.3,3.63,10.48,14.11,May,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.13,2.56,5.34,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.35,2.59,5,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,6.25,3.8,9.33,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.13,2.64,4.63,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,6.17,2.97,7.2,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,4.69,2.2,4.22,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.21,2.69,7.37,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,6.63,3.08,8.28,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,6.07,3.04,8.8,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.62,2.82,8.59,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.06,2.63,6.14,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,7.6,3.45,9.2,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.66,2.97,8.71,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,6.29,3.28,8.58,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.09,2.81,5.39,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5,2.42,7.03,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,7.44,3.32,8.99,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.7,2.9,7.74,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.52,2.97,8.38,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,7.41,3.36,9,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,5.8,3.21,8.52,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,6.2,3.14,5.6,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,M,6.95,3.19,8.37,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,7.52,3.43,8.91,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,5.9,2.77,5.22,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,5.54,2.72,6.84,,May,2013,0,spring,,,,,,
K.elegans,Leesburg,F,7.09,3.47,9.74,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.56,2.86,8.21,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.38,3.1,8.21,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,7.6,3.27,8.92,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.58,2.89,8.05,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.29,3.05,8.06,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.92,3.43,9.35,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,7.17,3.39,9.19,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.34,2.89,8.42,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,M,5.49,3,8.49,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.59,3.59,9.48,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.95,3.33,9.13,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.86,3.12,8.01,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.27,3.12,9.1,,April,2014,11,spring,,,,,,
K.elegans,Leesburg,F,6.51,3.62,9.11,13.07,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.6,3.15,8.81,12.21,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.61,3.27,8.95,12.32,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.7,3.59,9.92,13.62,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.55,3.31,10,13.92,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.24,3.03,7.78,11.69,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.61,3.24,8.84,12.04,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.43,3.1,8.81,11.92,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.24,2.99,8.75,11.91,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,7.62,3.9,9.97,14.01,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.3,3.25,5.92,S,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.08,2.91,8.48,11.56,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.57,2.98,8.34,11.42,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.36,3.06,8.61,11.84,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.61,3.52,9.48,12.67,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.58,3.18,9.14,12.34,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.81,2.85,8.06,11.18,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.37,3.19,8.79,12.44,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.56,3.01,8.32,11.28,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6,3.64,9.33,13.11,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.38,3.54,9.14,12.76,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,7.39,3.32,9.34,13.13,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.84,3.25,9.04,11.79,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.18,3.47,9.2,12.49,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.09,2.86,7.79,10.79,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.47,3.6,7.3,S,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,7.1,3.45,9.44,13.45,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.49,3.63,9.37,12.63,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,6.57,3.63,8.17,12.03,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.31,3.08,8.47,11.77,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.53,2.8,7.45,10.4,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.67,2.87,8.09,11.34,April,2015,23,spring,,,,,,
K.elegans,Leesburg,F,5.76,2.74,4.7,S,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.47,3.09,9.42,11.46,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.36,3.05,8.37,11.35,April,2015,23,spring,,,,,,
K.elegans,Leesburg,M,5.45,3.06,7.94,10.81,April,2015,23,spring,,,,,,
C.corindum,Plantation_Key,M,6.31,3.13,8.5,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,6.99,3.13,5.39,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.03,3.1,8.85,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.84,3.1,8.7,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.41,3.15,8.88,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,8.36,3.14,8.97,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.19,2.98,8.59,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.59,2.6,4.58,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.82,2.85,7.65,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.02,3.07,6.45,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,6.56,2.83,4.45,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.31,2.6,4.22,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.72,2.69,6.65,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,6.68,2.99,5.16,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.55,3.24,8.89,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.81,2.7,7.17,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.53,2.83,6.99,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.63,2.94,7.6,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.9,2.73,5.33,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,8.64,3.72,10,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.95,3.07,8.13,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,6.6,2.89,5.29,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.03,3.44,5.56,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,8.08,3.31,8.68,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.87,3.29,6.48,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.53,2.63,5.5,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.15,3.2,6.29,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,5.8,2.85,7.19,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.31,3.23,8.61,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.17,3.21,8.01,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.64,3.46,8.75,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.86,3.31,6.52,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.56,3.11,6.08,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.13,2.97,8.26,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.72,3.86,8.91,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,7.55,3.35,5.47,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,M,6.38,2.92,7.74,,May,2013,0,spring,,,,,,
C.corindum,Plantation_Key,F,8.25,3.36,9.37,12.76,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,M,5.52,2.56,4.82,S,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,M,5.56,2.88,7.86,10.7,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,F,6.55,3.03,5.9,S,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,M,5.44,2.36,4.83,S,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,M,5.23,2.5,4.69,S,April,2014,11,spring,,,,,,
C.corindum,Plantation_Key,F,7.76,3.23,8.71,12.22,April,2014,11,spring,,,,,,
