ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,population,site,host_plant,flew,died,flight_type,flight_details,NOTES,mass,short-wing,eggs,time_end,latitude,longitude,sex,beak,thorax,wing,body,w_morph,notes,date_measured,date_entered,recorder
380,set074-11-07-19-B3_380.txt,3,B,B-3,74,0,0,0,0,0,0,9117.0,0,,11.07,10:49am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.091,,Y,,28.812980,-81.877895,F,8.15,3.47,9.36,13.06,L,,03.24.2020,03.26.2020,AB
124,set074-11-07-19-B3_124.txt,3,B,B-3,74,0,0,0,0,0,0,6709.5,0,,11.07,10:12am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.05,,,,25.491968,-80.48562,M,6.06,3.29,8.80,12.10,L,,03.20.2020,03.25.2020,AB
259,set074-11-07-19-B4_259.txt,4,B,B-4,74,0,0,0,0,0,0,17300.0,0,,11.07,11:30am,North Key Largo,DD,C. corindum,N,,,,,0.044,,,,25.28636983,-80.29077075,M,6.16,3.10,8.34,11.57,L,,03.23.2020,03.26.2020,AB
257,set074-11-07-19-B4_257.txt,4,B,B-4,74,0.353,41.0,14.451,0,41.0,0.017,2347.0,0.483,P,11.07,9:00am,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.034,,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
103,set074-11-07-19-B4_103.txt,4,B,B-4,74,0.32,35.2,13.823,0,18.6,0.008,4620.1,0.524,,11.07,9:36am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562,M,5.86,3.12,8.64,11.82,L,,03.20.2020,03.25.2020,AB
50,set074-11-07-19-B4_50.txt,4,B,B-4,74,0,0,0,0,0,0,6767.1,0,,11.07,10:14am,Key Largo,JP Grove,C. corindum,N,,,,,0.044,,,,25.12846,-80.40809,M,6.25,3.37,8.67,11.84,L,,03.19.2020,03.25.2020,AB
90,set074-11-07-19-B4_90.txt,4,B,B-4,74,0,0,0,0,0,0,9127.1,0,P,11.07,10:50am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.063,,,,25.491968,-80.48562,F,7.94,3.75,10.28,13.41,L,,03.20.2020,03.25.2020,AB
308,set075-11-07-19-B1_308.txt,1,B,B-1,75,0.21,13.3,6.283,0,10.2,0.004,3532.8,0.251,,11.07,1:58pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608,M,5.83,3.22,8.29,11.55,L,,03.24.2020,03.26.2020,AB
96,set075-11-07-19-B2_96.txt,2,B,B-2,75,0.225,19.9,6.911,0,8.8,0.006,3532.8,0.349,,11.07,1:59pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562,M,5.69,3.10,8.70,11.60,L,,03.20.2020,03.25.2020,AB
67,set075-11-07-19-B3_67.txt,3,B,B-3,75,0.287,892.7,6.911,0,880.8,0.253,3532.8,0.419,P,11.07,2:02pm,North Key Largo,Dagny Trellis,C. corindum,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055,M,6.23,2.94,7.76,10.94,L,,03.20.2020,03.25.2020,AB
312,set075-11-07-19-B4_312.txt,4,B,B-4,75,0.349,1300.7,447.978,0,1283.0,0.368,3532.8,0.524,,11.07,2:02pm,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.048,,,2:57pm,27.298660028,-81.36611608,M,5.58,3.23,8.46,11.53,L,wings torn at end,03.24.2020,03.26.2020,AB
257,set076-11-08-19-A1_257.txt,1,A,A-1,76,0.222,30.1,7.54,0,30.1,0.004,6721.1,0.273,P,11.08,10:16am,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.036,,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
136,set076-11-08-19-A1_136.txt,1,A,A-1,76,0,0,0.628,0,0,0,27049.6,0,,11.08,10:55am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562,M,5.50,3.01,8.61,11.37,L,,03.20.2020,03.25.2020,AB
152,set076-11-08-19-A1_152.txt,1,A,A-1,76,0.379,2239.0,794.799,0,1720.1,0.514,4355.3,0.571,,11.08,9:02am,Lake Wales,Polk,K. elegans,Y,,C,continuous,,0.043,,,9:54am,27.903346,-81.589461,M,6.16,3.22,8.75,11.93,L,,03.20.2020,03.25.2020,AB
226,set076-11-08-19-A2_226.txt,2,A,A-2,76,0.218,199.1,6.911,167.2,167.2,0.007,27049.6,0.331,,11.08,10:18am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.04,,,,25.25647566,-80.31068981,M,6.34,2.91,8.08,11.25,L,,03.23.2020,03.26.2020,AB
288,set076-11-08-19-A2_288.txt,2,A,A-2,76,0.29,3438.7,906.637,0,3438.7,0.77,4463.4,0.483,P,11.08,9:03am,North Key Largo,DD,C. corindum,Y,,BC,bursts to continuous,,0.039,,,10:05am,25.28636983,-80.29077075,M,5.94,3.07,7.99,10.94,L,,03.24.2020,03.26.2020,AB
318,set076-11-08-19-A3_318.txt,3,A,A-3,76,0,0,1.257,0,0,0,4478.8,0,,11.08,9:39am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.034,,,,27.298660028,-81.36611608,M,5.41,2.90,8.04,10.86,L,,03.24.2020,03.26.2020,AB
123,set076-11-08-19-A3_123.txt,3,A,A-3,76,0,0,0,0,0,0,2159.4,0,,11.08,9:04am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562,M,6.12,3.26,9.14,12.22,L,,03.20.2020,03.25.2020,AB
103,set076-11-08-19-A3_103.txt,3,A,A-3,76,0.62,137.6,73.511,97.7,97.7,0.005,27049.6,1.257,,11.08,10:18am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562,M,5.86,3.12,8.64,11.82,L,,03.20.2020,03.25.2020,AB
329,set076-11-08-19-A4_329.txt,4,A,A-4,76,0.471,785.3,365.042,0,785.3,0.172,4558.9,0.571,,11.08,9:40am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.048,,,,27.298660028,-81.36611608,M,5.87,3.23,8.59,11.76,L,,03.24.2020,03.26.2020,AB
299,set076-11-08-19-A4_299.txt,4,A,A-4,76,0.344,729.5,11.309,0,704.2,0.331,2206.4,0.419,P,11.08,9:05am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
336,set076-11-08-19-A4_336.txt,4,A,A-4,76,0.174,17160.0,3411.041,86.6,16409.1,0.634,27049.6,0.449,,11.08,10:19am,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.064,,Y,4:34pm,27.298660028,-81.36611608,F,7.70,3.27,9.00,12.50,L,,03.24.2020,03.26.2020,AB
296,set076-11-08-19-B1_296.txt,1,B,B-1,76,0.534,113.1,31.415,0,47.4,0.025,4467.4,1.257,P,11.08,9:41am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.067,,Y,,27.298660028,-81.36611608,F,7.58,3.10,8.07,11.40,L,,03.24.2020,03.26.2020,AB
197,set076-11-08-19-B1_197.txt,1,B,B-1,76,0.307,11.8,4.398,0,9.4,0.006,2115.9,0.571,,11.08,9:05am,North Key Largo,Charlemagne,C. corindum,Y,,B,bursts,,0.031,,,,25.1948419,-80.34590136,M,5.75,2.73,7.82,10.43,L,wings torn at end,03.23.2020,03.26.2020,AB
116,set076-11-08-19-B1_116.txt,1,B,B-1,76,0.106,0,1.885,0,0,0,7128.9,0,,11.08,10:20am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562,M,6.08,3.05,8.29,11.20,L,,03.20.2020,03.25.2020,AB
387,set076-11-08-19-B2_387.txt,2,B,B-2,76,0.263,1448.3,4.398,0,1435.7,0.664,2181.7,0.314,,11.08,9:06am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.059,,Y,,28.812980,-81.877895,F,7.49,3.25,8.54,11.88,L,,03.24.2020,03.26.2020,AB
126,set076-11-08-19-B2_126.txt,2,B,B-2,76,0.266,2053.5,515.834,0,1059.9,0.288,7128.9,0.419,,11.08,10:21am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.055,,,11:04am,25.491968,-80.48562,M,5.88,3.39,9.00,12.18,L,,03.20.2020,03.25.2020,AB
111,set076-11-08-19-B2_111.txt,2,B,B-2,76,0.346,758.2,17.592,132.2,599.5,0.168,4524.9,0.524,,11.08,9:42am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562,M,5.38,3.00,8.22,10.99,L,,03.20.2020,03.25.2020,AB
328,set076-11-08-19-B3_328.txt,3,B,B-3,76,0.371,2216.5,809.879,0,2206.3,0.487,4554.0,0.483,,11.08,9:07am,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.067,,Y,9:56am,27.298660028,-81.36611608,F,7.86,3.28,8.98,12.41,L,,03.24.2020,03.26.2020,AB
124,set076-11-08-19-B3_124.txt,3,B,B-3,76,0,0,1.257,0,0,0,7128.9,0,,11.08,10:21am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562,M,6.06,3.29,8.80,12.10,L,,03.20.2020,03.25.2020,AB
235,set076-11-08-19-B4_235.txt,4,B,B-4,76,0.319,78.2,26.389,0,30.6,0.011,7128.9,0.524,,11.08,10:22am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.099,,Y,,25.25647566,-80.31068981,F,9.09,3.66,9.75,13.43,L,,03.23.2020,03.26.2020,AB
129,set076-11-08-19-B4_129.txt,4,B,B-4,76,0.325,91.4,19.477,0,39.9,0.02,4602.5,0.524,,11.08,9:43am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.053,,,,25.491968,-80.48562,M,5.58,3.11,8.49,11.18,L,wings torn at end,03.20.2020,03.25.2020,AB
311,set076-11-08-19-B4_311.txt,4,B,B-4,76,0.213,14.1,3.141,0,14.1,0.006,2253.9,0.209,,11.08,9:08am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608,M,5.59,3.37,8.71,11.86,L,wings torn at end,03.24.2020,03.26.2020,AB
139,set008-10-16-19-A1.txt,1,A,A-1,8,0.245,192.4,8.796,131.3,131.3,0.107,1800.0,0.449,Petri1,10.16,12:25,Lake Wales,Polk,K. elegans,N,,,,,,,Y,,27.903346,-81.589461,F,6.97,3.45,9.61,12.86,L,,03.20.2020,03.25.2020,AB
53,set008-10-16-19-A2.txt,2,A,A-2,8,0,0,0,0,0,0,1800.0,0,B,10.16,12:25,Key Largo,JP Grove,C. corindum,N,,,,,,,,,25.12846,-80.40809,M,,,,,,,,,
407,set008-10-16-19-A3.txt,3,A,A-3,8,0,0,0,0,0,0,1800.0,0,D,10.16,12:25,Gainesville,NW 10th Ave & 18th St,K. elegans,N,,,,,,,,,29.661821,-82.347211,M,5.98,3.08,8.61,11.28,L,wings torn at end,03.24.2020,03.26.2020,AB
326,set008-10-16-19-A4.txt,4,A,A-4,8,0.161,73.5,12.566,0,34.2,0.041,1800.0,0.233,C,10.16,12:25,Lake Placid,Barber shop,K. elegans,Y,,B,,paint came off at 80%,,,,,27.298660028,-81.36611608,M,5.73,3.27,9.02,12.22,L,,03.24.2020,03.26.2020,AB
191,set008-10-16-19-B1.txt,1,B,B-1,8,0,0,0,0,0,0,1800.0,0,E,10.16,12:25,North Key Largo,N. Dagny,C. corindum,N,Y,,,,,,,,25.18229498,-80.36369887,M,6.03,3.04,8.25,11.01,L,,03.23.2020,03.26.2020,AB
310,set008-10-16-19-B2.txt,2,B,B-2,8,0.301,977.8,7.54,0,971.5,0.543,1800.0,0.628,C,10.16,12:25,Lake Placid,Barber shop,K. elegans,N,,,,,,,Y,,27.298660028,-81.36611608,F,7.99,3.65,10.04,13.85,L,,03.24.2020,03.26.2020,AB
299,set008-10-16-19-B3.txt,3,B,B-3,8,0.215,487.5,3.77,0,483.9,0.271,1800.0,0.299,Petri2,10.16,12:25,Lake Placid,Barber shop,K. elegans,Y,,B,,,,,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
334,set009-10-17-19-A1.txt,1,A,A-1,9,0.177,7.7,4.398,0,4.3,0.004,1800.0,0.224,D,10.17,9:40,Lake Placid,Barber shop,K. elegans,Y,,B,,paint came off at end,,,,,27.298660028,-81.36611608,M,5.55,2.98,8.23,11.32,L,,03.24.2020,03.26.2020,AB
198,set009-10-17-19-A2.txt,2,A,A-2,9,0,0,0,0,0,0,1800.0,0,E,10.17,9:40,North Key Largo,Charlemagne,C. corindum,N,,,,,,,Y,,25.1948419,-80.34590136,F,7.51,3.00,8.21,11.68,L,,03.23.2020,03.26.2020,AB
295,set009-10-17-19-A3.txt,3,A,A-3,9,0.433,1714.4,732.598,0,1711.1,0.952,1800.0,0.571,Petri2,10.17,9:40,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,,,,,27.298660028,-81.36611608,M,5.30,3.16,8.59,11.62,L,,03.24.2020,03.26.2020,AB
424,set009-10-17-19-A4.txt,4,A,A-4,9,0,0,0,0,0,0,1800.0,0,D,10.17,9:40,Gainesville,NW 10th Ave & 18th St,K. elegans,N,Y,,,,,,,,29.661821,-82.347211,M,5.60,3.41,9.25,12.19,L,,03.24.2020,03.26.2020,AB
203,set009-10-17-19-B1.txt,1,B,B-1,9,0,0,0,0,0,0,1800.0,0,E,10.17,9:40,North Key Largo,Charlemagne,C. corindum,N,,,,,,,Y,,25.1948419,-80.34590136,F,7.79,3.45,9.24,12.54,L,,03.23.2020,03.26.2020,AB
131,set009-10-17-19-B2.txt,2,B,B-2,9,0,0,0.628,0,0,0,1800.0,0,B,10.17,9:40,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,,,Y,,25.491968,-80.48562,F,7.97,3.91,9.98,13.19,L,,03.20.2020,03.25.2020,AB
98,set009-10-17-19-B3.txt,3,B,B-3,9,0,0,0,0,0,0,1800.0,0,Petri1,10.17,9:40,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,,,Y,,25.491968,-80.48562,F,7.88,4.07,10.46,14.08,L,,03.20.2020,03.25.2020,AB
300,set009-10-17-19-B4.txt,4,B,B-4,9,0.465,56.3,4.398,0,48.7,0.031,1800.0,0.898,C,10.17,9:40,Lake Placid,Barber shop,K. elegans,Y,,B,,paint came off at end,,,,,27.298660028,-81.36611608,M,5.92,3.21,8.33,11.33,L,wings torn at end,03.24.2020,03.26.2020,AB
