ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs
114,set001-2-17-2020-A2_114.txt,T1,A-2,A,2,1,0.21096255116712145,0.0,1.8849,0.0,0.0,0.0,2012.0299999999988,0.18211594202913914,2020-02-17,14:31:00,15:06:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.043,N,25.1000151,-80.437522,
318,set001-2-17-2020-A2_318.txt,T1,A-2,A,2,1,0.3059762721977097,6101.220000000001,1818.300200000085,0.0,6101.220000000001,0.96838152316588,6300.429999999998,0.4833076923066103,2020-02-17,15:39:00,17:34:00,6900.0,F,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.039,N,25.1284578,-80.4080913,91.0
37,set001-2-17-2020-A2_37.txt,T1,A-2,A,2,1,0.0,0.0,1.2566,0.0,0.0,0.0,1977.1100000000006,0.0,2020-02-17,15:07:00,15:38:00,1860.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.066,N,25.1755702,-80.36780089,53.0
423,set001-2-17-2020-A2_423.txt,T1,A-2,A,2,1,0.2743954190145851,574.4700000000012,11.309399999999998,0.0,541.5400000000009,0.2915573375288657,1970.3500000000024,0.3652906976741713,2020-02-17,14:00:00,14:31:00,1860.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.026000000000000002,N,25.1820931,-80.36319379999999,
426,set001-2-17-2020-A2_426.txt,T1,A-2,A,2,1,0.4161350715322705,8.809999999997672,7.539600000000001,0.0,7.5200000000004374,0.00396120625699626,2224.07,0.5066935483879292,2020-02-17,13:23:00,13:59:00,2160.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.043,N,25.19515,-80.345916,
427,set001-2-17-2020-A2_427.txt,T1,A-2,A,2,1,0.2673379490900757,4357.76,1009.0497999999831,0.0,4319.51,0.6781925282660629,6425.549999999998,0.4619852941174493,2020-02-17,11:37:00,13:02:00,5100.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.024,N,25.19515,-80.345916,
435,set001-2-17-2020-A2_435.txt,T1,A-2,A,2,1,0.4007915114493863,12023.9,4450.877199999812,112.40999999999987,11883.990000000002,0.949530876988768,12662.99,0.6477319587628874,2020-02-17,8:15:00,11:35:00,12000.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.034,N,25.273488500000003,-80.3040957,
143,set001-2-17-2020-A3_143.txt,T1,A-3,A,3,1,0.3612516658047076,38.470000000000255,14.450899999999995,0.0,38.470000000000255,0.016471212841295026,2335.59,0.4001910828025061,2020-02-17,8:15:00,08:45:00,1800.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.032,N,25.2275238,-80.3283788,
275,set001-2-17-2020-A3_275.txt,T1,A-3,A,3,1,0.2903299378167978,29884.91,8521.004600001808,0.0,29884.91,0.9555456506634802,31275.230000000003,0.4106535947713101,2020-02-17,8:45:00,17:10:00,30300.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.03,N,27.896740299999998,-81.58046540000001,
133,set001-2-17-2020-A4_133.txt,T1,A-4,A,4,1,0.32788237641666296,157.67999999999662,27.016899999999985,0.0,50.78000000000248,0.07706029254370159,2046.1899999999987,0.4654074074066549,2020-02-17,14:00:00,14:31:00,1860.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.08,Y,25.273488500000003,-80.3040957,208.0
138,set001-2-17-2020-A4_138.txt,T1,A-4,A,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2188.709999999999,0.0,2020-02-17,11:02:00,11:35:00,1980.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.048,N,25.1755702,-80.36780089,
153,set001-2-17-2020-A4_153.txt,T1,A-4,A,4,1,0.0,0.0,0.6283,0.0,0.0,0.0,2016.15,0.0,2020-02-17,11:39:00,12:11:00,1920.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.027999999999999997,N,25.491362,-80.485821,
179,set001-2-17-2020-A4_179.txt,T1,A-4,A,4,1,0.353500865640342,6.889999999999418,2.5132,0.0,6.889999999999418,0.0033123885253858827,2080.070000000001,0.2574999999999462,2020-02-17,12:13:00,12:45:00,1920.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.053,N,27.896740299999998,-81.58046540000001,3.0
199,set001-2-17-2020-A4_199.txt,T1,A-4,A,4,1,0.29322328835960465,7.510000000002037,1.8849,0.0,7.510000000002037,0.00401091652914298,1872.390000000003,0.2804910714288265,2020-02-17,14:32:00,15:06:00,2040.0,F,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.045,Y,29.66200224,-82.347313,38.0
208,set001-2-17-2020-A4_208.txt,T1,A-4,A,4,1,0.2197174318578705,1349.3700000000024,5.0264,0.0,1346.9900000000016,0.6109533964493835,2208.630000000001,0.26399159663854244,2020-02-17,13:25:00,13:59:00,2040.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.04,N,24.96424,-80.5673321,
213,set001-2-17-2020-A4_213.txt,T1,A-4,A,4,1,0.31415,0.0,2.5132,0.0,0.0,0.0,1970.4300000000005,0.0,2020-02-17,9:55:00,10:27:00,1920.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.044000000000000004,N,25.1000151,-80.437522,
242,set001-2-17-2020-A4_242.txt,T1,A-4,A,4,1,0.3179765811939443,2232.79,686.1035999999998,0.0,2232.79,0.938466452868413,2379.1900000000005,0.40275641025654174,2020-02-17,9:15:00,09:55:00,2400.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.033,N,25.2275238,-80.3283788,
338,set001-2-17-2020-A4_338.txt,T1,A-4,A,4,1,0.29163933228591365,2721.94,767.1542999999956,0.0,2721.94,0.6486384725919182,4196.39,0.3926874999999996,2020-02-17,8:15:00,09:15:00,3600.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.038,N,25.2565615,-80.3108042,
356,set001-2-17-2020-A4_356.txt,T1,A-4,A,4,1,0.2599632816874872,590.5199999999967,11.309399999999998,0.0,569.8799999999974,0.2977206612653564,1983.4700000000007,0.4586131386864724,2020-02-17,15:08:00,15:38:00,1800.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.038,N,25.1820931,-80.36319379999999,
36,set001-2-17-2020-A4_36.txt,T1,A-4,A,4,1,0.266069457508828,63.72000000000117,18.220699999999994,0.0,34.56000000000131,0.035055868226906484,1817.6700000000021,0.3173232323233023,2020-02-17,15:40:00,16:11:00,1860.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.051,N,25.1755702,-80.36780089,
74,set001-2-17-2020-A4_74.txt,T1,A-4,A,4,1,0.4947126781209265,32.23999999999978,16.335799999999995,0.0,26.5,0.015402622841172296,2093.15,0.5817592592592984,2020-02-17,10:28:00,11:01:00,1980.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.033,N,28.7963435,-81.8778849,
92,set001-2-17-2020-A4_92.txt,T1,A-4,A,4,1,0.37885145315505897,116.66999999999823,38.954600000000006,80.33000000000176,80.33000000000176,0.051659781352531735,2258.4300000000007,1.1635185185166372,2020-02-17,12:48:00,13:22:00,2040.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.084,N,25.286747000000002,-80.290592,9.0
62,set001-2-17-2020-B1_62.txt,T1,B-1,B,1,1,0.32984240853204105,42107.22,13193.043400004104,149.8000000000029,32154.61,0.9749255560116776,43190.19,0.6220792079206576,2020-02-17,9:18:00,21:26:24,43704.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,SENSOR: sensor readings very small drops ,0.033,N,27.896740299999998,-81.58046540000001,
63,set001-2-17-2020-B1_63.txt,T1,B-1,B,1,1,0.5037558955912605,1261.41,632.6981000000026,0.0,1261.41,0.2995632689992234,4210.83,0.5711818181818654,2020-02-17,8:45:00,09:15:00,1800.0,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.069,N,27.896740299999998,-81.58046540000001,144.0
267,set001-2-17-2020-B2_267.txt,T1,B-2,B,2,1,0.24163442117726536,41970.11,9822.213900002447,0.0,41970.11,0.8854261183775964,47401.03,0.452014388489213,2020-02-17,8:15:00,19:56:05,42065.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.04,N,27.298631,-81.36615,
202,set001-2-17-2020-B3_202.txt,T1,B-3,B,3,1,0.2175973144849684,11083.16,2309.0025000000533,0.0,11081.24,0.8706885512746686,12729.19,1.3089583333332837,2020-02-17,8:15:00,11:26:00,11460.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.037000000000000005,N,24.9735748,-80.5539224,
203,set001-2-17-2020-B3_203.txt,T1,B-3,B,3,1,0.23073266766144274,2496.4299999999985,548.5059000000068,0.0,2496.4299999999985,0.6053609837361505,4123.869999999999,1.3658695652145827,2020-02-17,11:40:00,12:27:00,2820.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,BC,DATA COL: blew on it by accident at 12:27; taken down at 12:41,0.044000000000000004,N,24.9735748,-80.5539224,
223,set001-2-17-2020-B3_223.txt,T1,B-3,B,3,1,0.2121651090803353,4802.8899999999985,2968.7174999998997,73.27000000000044,4226.16,0.3105862344355744,15463.949999999995,1.029999999999017,2020-02-17,12:49:00,17:15:00,15960.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.031,N,25.273488500000003,-80.3040957,
189,set001-2-17-2020-B4_189.txt,T1,B-4,B,4,1,0.5166719064673092,1103.3999999999978,308.4953000000009,63.5,568.1599999999999,0.4986915786476472,2212.59,0.7059550561802369,2020-02-17,12:50:00,13:22:00,1920.0,F,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.040999999999999995,N,28.7963435,-81.8778849,
21,set001-2-17-2020-B4_21.txt,T1,B-4,B,4,1,0.27020875496723257,649.6099999999998,8.7962,0.0,616.3800000000001,0.3018872308686095,2151.829999999999,0.4688805970148745,2020-02-17,9:55:00,10:27:00,1920.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.034,N,25.273488500000003,-80.3040957,
23,set001-2-17-2020-B4_23.txt,T1,B-4,B,4,1,0.0,0.0,1.2566,0.0,0.0,0.0,2160.5899999999983,0.0,2020-02-17,12:14:00,12:45:00,1860.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.034,N,25.273488500000003,-80.3040957,
239,set001-2-17-2020-B4_239.txt,T1,B-4,B,4,1,0.0,0.0,0.6283,0.0,0.0,0.0,2218.4700000000007,0.0,2020-02-17,9:15:00,09:50:00,2100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.033,N,25.1755702,-80.36780089,
252,set001-2-17-2020-B4_252.txt,T1,B-4,B,4,1,0.2943943151381743,40.389999999999866,12.565999999999995,0.0,40.389999999999866,0.02215882594980105,1822.7500000000007,0.3529775280899381,2020-02-17,8:45:00,09:15:00,1800.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.038,N,25.491362,-80.485821,
268,set001-2-17-2020-B4_268.txt,T1,B-4,B,4,1,0.2106012871780962,18370.000000000004,3803.728199999706,0.0,18370.000000000004,0.65045636400912,28241.71,1.1635185185166372,2020-02-17,13:27:00,18:43:18,18978.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.033,N,27.298631,-81.36615,
354,set001-2-17-2020-B4_354.txt,T1,B-4,B,4,1,0.18090250451809853,3984.6,701.811099999999,0.0,3984.6,0.9472910936188724,4206.310000000001,0.3854601226991456,2020-02-17,11:04:00,12:12:00,4080.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.027000000000000003,N,25.1820931,-80.36319379999999,
374,set001-2-17-2020-B4_374.txt,T1,B-4,B,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2296.55,0.0,2020-02-17,8:15:00,08:45:00,1800.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.078,Y,27.298631,-81.36615,22.0
381,set001-2-17-2020-B4_381.txt,T1,B-4,B,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2090.150000000001,0.0,2020-02-17,10:29:00,11:01:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.033,N,29.66200224,-82.347313,
144,set002-2-18-2020-A2_144.txt,T1,A-2,A,2,2,0.2265746446039048,34202.22,6956.537600001043,104.95000000000073,19722.18,0.7918098835073235,43194.99,0.4586131386861298,2020-02-18,8:03:00,15:56:47,28427.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.033,N,25.2275238,-80.3283788,
100,set002-2-18-2020-A3_100.txt,T1,A-3,A,3,2,0.30931625294442905,711.4000000000003,23.24709999999999,78.75,628.2800000000002,0.32033068717551555,2220.83,0.4552898550724629,2020-02-18,8:04:00,08:38:00,2040.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.047,N,25.2275238,-80.3283788,
17,set002-2-18-2020-A3_17.txt,T1,A-3,A,3,2,0.2816949061165589,18567.34,5210.491900000185,0.0,18567.34,0.998766559065576,18590.27,0.3807878787875429,2020-02-18,14:53:00,20:03:38,18638.0,M,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.04,N,25.1284578,-80.4080913,
190,set002-2-18-2020-A3_190.txt,T1,A-3,A,3,2,0.0,0.0,0.6283,0.0,0.0,0.0,2081.83,0.0,2020-02-18,9:19:00,09:53:00,2040.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.043,N,28.7963435,-81.8778849,
228,set002-2-18-2020-A3_228.txt,T1,A-3,A,3,2,0.2309836055147343,15968.93,3664.873899999738,0.0,15968.93,0.8888184490331156,17966.47,0.41335526315802334,2020-02-18,9:54:00,14:41:00,17220.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.037000000000000005,N,25.19515,-80.345916,
4,set002-2-18-2020-A3_4.txt,T1,A-3,A,3,2,0.1996060490037469,607.4299999999997,5.6547,0.0,599.1100000000001,0.2600800667936888,2335.55,0.2935981308411389,2020-02-18,8:40:00,09:16:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,,,0.035,N,24.9735748,-80.5539224,
122,set002-2-18-2020-A4_122.txt,T1,A-4,A,4,2,0.3223498246549349,1302.7800000000025,11.309399999999998,0.0,730.25,0.6411855322541755,2031.8300000000015,0.3878395061730834,2020-02-18,15:54:00,16:29:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.032,N,25.1820931,-80.36319379999999,
130,set002-2-18-2020-A4_130.txt,T1,A-4,A,4,2,0.4175433162693125,27391.98,11170.545700003113,0.0,27391.98,0.9684226528761558,28285.15,0.6159803921568651,2020-02-18,8:05:00,15:48:00,27780.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.062,N,25.2565615,-80.3108042,7.0
19,set002-2-18-2020-B1_19.txt,T1,B-1,B,1,2,0.40282851531171787,35039.860000000015,13903.022400004453,0.0,35036.33,0.9877687022093804,35473.75,0.6159803921571483,2020-02-18,9:20:00,19:12:07,35527.0,F,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.05,N,25.1284578,-80.4080913,
32,set002-2-18-2020-B1_32.txt,T1,B-1,B,1,2,0.3352573436312025,213.8300000000004,70.36960000000009,198.98,198.98,0.06611465480191589,3234.23,0.4586131386861679,2020-02-18,8:42:00,09:16:00,2040.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.064,N,25.2565615,-80.3108042,
15,set002-2-18-2020-B2_15.txt,T1,B-2,B,2,2,0.272911365422069,75.01999999999998,10.6811,0.0,53.44000000000007,0.024180421658592556,3102.51,0.35497175141243303,2020-02-18,8:06:00,08:38:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.042,N,25.1284578,-80.4080913,
164,set002-2-18-2020-B2_164.txt,T1,B-2,B,2,2,0.2024629355243458,28935.42000000001,5809.890100000479,63.47000000000116,28593.620000000006,0.9481927580555892,30516.39,0.5871962616824027,2020-02-18,9:21:00,17:50:33,30573.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.053,N,27.298631,-81.36615,61.0
329,set002-2-18-2020-B2_329.txt,T1,B-2,B,2,2,1.0649152542370257,0.0,1.8849,0.0,0.0,0.0,2371.07,0.0,2020-02-18,8:42:00,09:16:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.078,Y,25.273488500000003,-80.3040957,221.0
106,set002-2-18-2020-B3_106.txt,T1,B-3,B,3,2,0.0,0.0,1.2566,0.0,0.0,0.0,2111.6699999999983,0.0,2020-02-18,14:21:00,14:51:00,1800.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.046,Y,24.96424,-80.5673321,18.0
147,set002-2-18-2020-B3_147.txt,T1,B-3,B,3,2,0.3040836751983315,690.31,6.9113000000000016,0.0,646.27,0.28892088378458697,2389.2699999999995,0.31893401015231665,2020-02-18,8:45:00,09:16:00,1860.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.066,N,25.286747000000002,-80.290592,56.0
219,set002-2-18-2020-B3_219.txt,T1,B-3,B,3,2,0.34024298457960594,1293.33,3.1415,0.0,1285.05,0.41137627985533937,3143.91,0.4216778523489907,2020-02-18,8:06:00,08:38:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.049,Y,25.1284578,-80.4080913,30.0
270,set002-2-18-2020-B3_270.txt,T1,B-3,B,3,2,0.2509723241478214,2472.2200000000007,593.7435000000045,0.0,2472.2200000000007,0.6602816630566296,3744.1899999999987,0.5711818181806847,2020-02-18,14:54:00,15:48:00,3240.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.027000000000000003,N,27.298631,-81.36615,
431,set002-2-18-2020-B3_431.txt,T1,B-3,B,3,2,0.2289153675788605,17464.58,3931.901399999676,0.0,17464.58,0.9816530727070276,17790.989999999998,0.41886666666666666,2020-02-18,9:22:00,14:18:00,17760.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.04,N,25.273488500000003,-80.3040957,
442,set002-2-18-2020-B3_442.txt,T1,B-3,B,3,2,0.2704843798550479,15.490000000001599,5.0264,0.0,9.909999999999853,0.008080713231190615,1916.91,0.4079870129867816,2020-02-18,15:55:00,16:29:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.028999999999999998,N,25.2565615,-80.3108042,
14,set002-2-18-2020-B4_14.txt,T1,B-4,B,4,2,0.0,0.0,0.0,0.0,0.0,0.0,1865.75,0.0,2020-02-18,15:56:00,16:29:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.023,N,25.1000151,-80.437522,
264,set002-2-18-2020-B4_264.txt,T1,B-4,B,4,2,0.2259651125027007,27294.42,5838.791900000493,0.0,26128.89,0.9337417549654939,29231.23,0.5150000000010443,2020-02-18,8:07:00,15:48:00,27660.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.032,N,27.298631,-81.36615,
160,set003-2-19-2020-A2_160.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2109.39,0.0,2020-02-19,8:23:00,08:58:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.045,N,25.491362,-80.485821,
238,set003-2-19-2020-A2_238.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2043.11,0.0,2020-02-19,9:00:00,09:31:00,1860.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.034,N,25.1755702,-80.36780089,
27,set003-2-19-2020-A2_27.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1858.9500000000005,0.0,2020-02-19,14:30:00,15:00:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.12,Y,25.19515,-80.345916,158.0
295,set003-2-19-2020-A2_295.txt,T1,A-2,A,2,3,0.2880398957752234,11423.81,3189.879099999849,0.0,8932.38,0.8573042047178031,13325.27,0.4520143884893979,2020-02-19,10:48:00,14:19:00,12660.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.033,N,29.66200224,-82.347313,
322,set003-2-19-2020-A2_322.txt,T1,A-2,A,2,3,0.3952607285819584,7535.670000000003,2886.4101999999193,0.0,7535.670000000003,0.992492759464062,7592.670000000003,0.5871962616824027,2020-02-19,15:01:00,17:08:00,7620.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.046,N,25.273488500000003,-80.3040957,
441,set003-2-19-2020-A2_441.txt,T1,A-2,A,2,3,0.4429405116937547,4296.050000000001,1882.386800000093,0.0,4296.050000000001,0.9603223390819376,4473.549999999998,0.5871962616819035,2020-02-19,9:33:00,10:47:00,4440.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.052000000000000005,N,25.2565615,-80.3108042,
142,set003-2-19-2020-A3_142.txt,T1,A-3,A,3,3,0.20567798777486987,19858.54,3975.2540999996663,0.0,19858.54,0.9421100547042788,21078.79,0.5983809523808487,2020-02-19,10:10:00,15:43:00,19980.0,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.08199999999999999,N,25.2275238,-80.3283788,
204,set003-2-19-2020-A3_204.txt,T1,A-3,A,3,3,0.3976684361545036,7.75,3.7698,0.0,7.75,0.003484790575327683,2223.95,0.4552898550724278,2020-02-19,9:34:00,10:08:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.033,N,24.9735748,-80.5539224,
227,set003-2-19-2020-A3_227.txt,T1,A-3,A,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1795.7100000000028,0.0,2020-02-19,16:31:00,17:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.11199999999999999,Y,25.19515,-80.345916,318.0
292,set003-2-19-2020-A3_292.txt,T1,A-3,A,3,3,0.0,0.0,0.6283,0.0,0.0,0.0,1723.91,0.0,2020-02-19,16:01:00,16:31:00,1800.0,F,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.08800000000000001,N,29.66200224,-82.347313,22.0
443,set003-2-19-2020-A3_443.txt,T1,A-3,A,3,3,0.3079073883399137,3261.15,970.0951999999851,0.0,3230.8,0.7838191218072437,4160.59,0.4552898550724652,2020-02-19,8:24:00,09:32:00,4080.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,BC,,0.038,N,25.2565615,-80.3108042,
109,set003-2-19-2020-A4_109.txt,T1,A-4,A,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2031.6700000000021,0.0,2020-02-19,13:56:00,14:29:00,1980.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.055,N,24.96424,-80.5673321,7.0
11,set003-2-19-2020-A4_11.txt,T1,A-4,A,4,3,0.2936090651269631,2504.7800000000025,665.9980000000007,0.0,2504.7800000000025,0.667772164385023,3750.950000000001,0.4520143884893979,2020-02-19,14:31:00,15:15:00,2640.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.043,N,25.1000151,-80.437522,
12,set003-2-19-2020-A4_12.txt,T1,A-4,A,4,3,0.2988613175543755,7346.700000000003,2168.8916000000863,0.0,7346.700000000003,0.8653040937256709,8490.310000000001,0.4724060150376198,2020-02-19,11:34:00,13:47:00,7980.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.07400000000000001,N,25.1000151,-80.437522,329.0
123,set003-2-19-2020-A4_123.txt,T1,A-4,A,4,3,0.2874326356185795,1369.0699999999988,8.167900000000001,0.0,764.4399999999997,0.6153372495966124,2224.91,0.3739880952382329,2020-02-19,9:35:00,10:08:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.03,N,25.1820931,-80.36319379999999,
196,set003-2-19-2020-A4_196.txt,T1,A-4,A,4,3,0.3021356554653403,1018.5100000000003,57.17530000000011,179.3999999999996,839.1100000000006,0.3427353274713887,2971.7099999999987,0.4654074074072821,2020-02-19,10:44:00,11:32:00,2880.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.04,N,29.66200224,-82.347313,
33,set003-2-19-2020-A4_33.txt,T1,A-4,A,4,3,0.2335558165540758,23288.83,5323.58590000024,0.0,23288.83,0.9987905835348672,23317.03,1.2566,2020-02-19,15:31:00,22:01:46,23446.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044000000000000004,N,25.2565615,-80.3108042,
401,set003-2-19-2020-A4_401.txt,T1,A-4,A,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2074.4700000000007,0.0,2020-02-19,10:11:00,10:44:00,1980.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.096,Y,24.96424,-80.5673321,30.0
